,Date,Peak-to-peak Drawdowns,Prices,Candidate trough,Real-time Drawdowns,ADD
3724,7/23/2012,-0.159770459,1343.5,NA,0.300222644,0.300222644
3725,7/24/2012,-0.170057654,1329.75,NA,0.295754972,0.295754972
3726,7/25/2012,-0.1663046,1334.75,3/9/2009,0.297384903,0.297384903
3727,7/26/2012,-0.151062669,1355.25,NA,0.304004389,0.304004389
3728,7/27/2012,-0.131155154,1382.5,NA,0.312650113,0.312650113
3729,7/30/2012,-0.132602856,1380.5,NA,0.312021384,0.312021384
3730,7/31/2012,-0.138779079,1372,NA,0.309339084,0.309339084
3731,8/1/2012,-0.139690573,1370.75,3/9/2009,0.308943227,0.308943227
3732,8/2/2012,-0.145910864,1362.25,NA,0.306241789,0.306241789
3733,8/3/2012,-0.126104638,1389.5,NA,0.314843524,0.314843524
3734,8/6/2012,-0.125565021,1390.25,NA,0.315077877,0.315077877
3735,8/7/2012,-0.120900499,1396.75,NA,0.317103653,0.317103653
3736,8/8/2012,-0.119469628,1398.75,3/9/2009,0.317725073,0.317725073
3737,8/9/2012,-0.118219293,1400.5,NA,0.318268087,0.318268087
3738,8/10/2012,-0.116970519,1402.25,NA,0.318810423,0.318810423
3739,8/13/2012,-0.11679225,1402.5,NA,0.318887823,0.318887823
3740,8/14/2012,-0.117683913,1401.25,NA,0.318500579,0.318500579
3741,8/15/2012,-0.116257633,1403.25,3/9/2009,0.319120004,0.319120004
3742,8/16/2012,-0.10880286,1413.75,NA,0.322357571,0.322357571
3743,8/17/2012,-0.107565783,1415.5,NA,0.322894827,0.322894827
3744,8/20/2012,-0.108095771,1414.75,NA,0.322664656,0.322664656
3745,8/21/2012,-0.109687424,1412.5,NA,0.32197341,0.32197341
3746,8/22/2012,-0.109687424,1412.5,3/9/2009,0.32197341,0.32197341
3747,8/23/2012,-0.118576372,1400,NA,0.318112989,0.318112989
3748,8/24/2012,-0.111104357,1410.5,NA,0.321358044,0.321358044
3749,8/27/2012,-0.112878351,1408,NA,0.320587608,0.320587608
3750,8/28/2012,-0.114050913,1406.35,NA,0.320078371,0.320078371
3751,8/29/2012,-0.115367241,1404.5,3/9/2009,0.319506697,0.319506697
3752,8/30/2012,-0.123912009,1392.55,NA,0.315795751,0.315795751
3753,8/31/2012,-0.119183699,1399.15,NA,0.31784923,0.31784923
3754,9/4/2012,-0.119290913,1399,NA,0.31780263,0.31780263
3755,9/5/2012,-0.121079502,1396.5,3/9/2009,0.317025856,0.317025856
3756,9/6/2012,-0.101227733,1424.5,NA,0.32564737,0.32564737
3757,9/7/2012,-0.096151136,1431.75,NA,0.327852108,0.327852108
3758,9/10/2012,-0.104743911,1419.5,NA,0.324120313,0.324120313
3759,9/11/2012,-0.102105619,1423.25,NA,0.325266109,0.325266109
3760,9/12/2012,-0.096325763,1431.5,3/9/2009,0.327776269,0.327776269
3761,9/13/2012,-0.083140284,1450.5,NA,0.33350265,0.33350265
3762,9/14/2012,-0.077126003,1459.25,NA,0.336114619,0.336114619
3763,9/17/2012,-0.080902183,1453.75,NA,0.334474645,0.334474645
3764,9/18/2012,-0.081590296,1452.75,NA,0.334175801,0.334175801
3765,9/19/2012,-0.081074167,1453.5,3/9/2009,0.334399953,0.334399953
3766,9/20/2012,-0.080730229,1454,NA,0.334549323,0.334549323
3767,9/21/2012,-0.082451104,1451.5,NA,0.333801957,0.333801957
3768,9/24/2012,-0.082451104,1451.5,NA,0.333801957,0.333801957
3769,9/25/2012,-0.09266499,1436.75,NA,0.329366123,0.329366123
3770,9/26/2012,-0.099299092,1427.25,3/9/2009,0.326484969,0.326484969
3771,9/27/2012,-0.089537816,1441.25,NA,0.330724238,0.330724238
3772,9/28/2012,-0.094406544,1434.25,NA,0.328609776,0.328609776
3773,10/1/2012,-0.09266499,1436.75,NA,0.329366123,0.329366123
3774,10/2/2012,-0.090058333,1440.5,NA,0.33049818,0.33049818
3775,10/3/2012,-0.087285367,1444.5,3/9/2009,0.331702464,0.331702464
3776,10/4/2012,-0.079527377,1455.75,NA,0.335071717,0.335071717
3777,10/5/2012,-0.079699124,1455.5,NA,0.334997117,0.334997117
3778,10/8/2012,-0.083485052,1450,NA,0.333352909,0.333352909
3779,10/9/2012,-0.093013058,1436.25,NA,0.329214948,0.329214948
3780,10/10/2012,-0.100175286,1426,3/9/2009,0.326104432,0.326104432
3781,10/11/2012,-0.098423666,1428.5,NA,0.326865151,0.326865151
3782,10/12/2012,-0.103160101,1421.75,NA,0.324808143,0.324808143
3783,10/15/2012,-0.093013058,1436.25,NA,0.329214948,0.329214948
3784,10/16/2012,-0.083829939,1449.5,NA,0.333203126,0.333203126
3785,10/17/2012,-0.078669081,1457,3/9/2009,0.335444458,0.335444458
3786,10/18/2012,-0.082623354,1451.25,NA,0.333727139,0.333727139
3787,10/19/2012,-0.101754373,1423.75,NA,0.325418643,0.325418643
3788,10/22/2012,-0.097024575,1430.5,NA,0.327472768,0.327472768
3789,10/23/2012,-0.114122021,1406.25,NA,0.320047441,0.320047441
3790,10/24/2012,-0.11447764,1405.75,3/9/2009,0.319892998,0.319892998
3791,10/25/2012,-0.112345822,1408.75,NA,0.320818835,0.320818835
3792,10/26/2012,-0.113233527,1407.5,NA,0.320433309,0.320433309
3793,10/31/2012,-0.117327152,1401.75,3/9/2009,0.31865547,0.31865547
3794,11/1/2012,-0.101929981,1423.5,NA,0.325342377,0.325342377
3795,11/2/2012,-0.114655497,1405.5,NA,0.319815755,0.319815755
3796,11/5/2012,-0.110218539,1411.75,NA,0.321742701,0.321742701
3797,11/6/2012,-0.100525979,1425.5,NA,0.325952126,0.325952126
3798,11/7/2012,-0.125924733,1389.75,3/9/2009,0.314921587,0.314921587
3799,11/8/2012,-0.136594877,1375,NA,0.310287602,0.310287602
3800,11/9/2012,-0.135867869,1376,NA,0.310603338,0.310603338
3801,11/12/2012,-0.13423403,1378.25,NA,0.311312905,0.311312905
3802,11/13/2012,-0.138961311,1371.75,NA,0.309259873,0.309259873
3803,11/14/2012,-0.152539502,1353.25,3/9/2009,0.30336294,0.30336294
3804,11/15/2012,-0.153833522,1351.5,NA,0.302800954,0.302800954
3805,11/16/2012,-0.147196329,1360.5,NA,0.30568345,0.30568345
3806,11/19/2012,-0.132240734,1381,NA,0.312178582,0.312178582
3807,11/20/2012,-0.128626708,1386,NA,0.313748134,0.313748134
3808,11/21/2012,-0.126284575,1389.25,3/9/2009,0.314765309,0.314765309
3809,11/23/2012,-0.115189257,1404.75,NA,0.319583944,0.319583944
3810,11/26/2012,-0.115011306,1405,NA,0.319661244,0.319661244
3811,11/27/2012,-0.121222727,1396.3,NA,0.316963658,0.316963658
3812,11/28/2012,-0.115723303,1404,3/9/2009,0.319352028,0.319352028
3813,11/29/2012,-0.113055923,1407.75,NA,0.320510456,0.320510456
3814,11/30/2012,-0.111068909,1410.55,NA,0.321373405,0.321373405
3815,12/3/2012,-0.119648375,1398.5,NA,0.31764739,0.31764739
3816,12/4/2012,-0.120900499,1396.75,NA,0.317103599,0.317103599
3817,12/5/2012,-0.118397816,1400.25,3/9/2009,0.3181905,0.3181905
3818,12/6/2012,-0.114122021,1406.25,NA,0.320047454,0.320047454
3819,12/7/2012,-0.111104357,1410.5,NA,0.321358009,0.321358009
3820,12/10/2012,-0.11039564,1411.5,NA,0.321665801,0.321665801
3821,12/11/2012,-0.100876795,1425,NA,0.325799783,0.325799783
3822,12/12/2012,-0.104391737,1420,3/9/2009,0.324273263,0.324273263
3823,12/13/2012,-0.11039564,1411.5,NA,0.321665801,0.321665801
3824,12/14/2012,-0.11092713,1410.75,NA,0.321434977,0.321434977
3825,12/17/2012,-0.09894883,1427.75,NA,0.326637087,0.326637087
3826,12/18/2012,-0.090058333,1440.5,NA,0.330498181,0.330498181
3827,12/19/2012,-0.098248672,1428.75,3/9/2009,0.326941162,0.326941162
3828,12/20/2012,-0.089884797,1440.75,NA,0.330573547,0.330573547
3829,12/21/2012,-0.098423666,1428.5,NA,0.326865163,0.326865163
3830,12/24/2012,-0.10509621,1419,NA,0.323967314,0.323967314
3831,12/26/2012,-0.109333505,1413,3/9/2009,0.32212708,0.32212708
3832,12/27/2012,-0.10880286,1413.75,NA,0.322357536,0.322357536
3833,12/28/2012,-0.128085728,1386.75,NA,0.313983093,0.313983093
3834,12/31/2012,-0.101754373,1423.75,NA,0.325418656,0.325418656
3835,1/2/2013,-0.079012311,1456.5,3/9/2009,0.335295408,0.335295408
3836,1/3/2013,-0.080558304,1454.25,NA,0.334623992,0.334623992
3837,1/4/2013,-0.07678342,1459.75,NA,0.336263403,0.336263403
3838,1/7/2013,-0.078840681,1456.75,NA,0.335369946,0.335369946
3839,1/8/2013,-0.082451104,1451.5,NA,0.333801959,0.333801959
3840,1/9/2013,-0.078840681,1456.75,3/9/2009,0.335369946,0.335369946
3841,1/10/2013,-0.069786208,1470,NA,0.339302254,0.339302254
3842,1/11/2013,-0.071488336,1467.5,NA,0.338563029,0.338563029
3843,1/14/2013,-0.073193366,1465,NA,0.337822544,0.337822544
3844,1/15/2013,-0.071658708,1467.25,NA,0.338489037,0.338489037
3845,1/16/2013,-0.073534721,1464.5,3/9/2009,0.337674295,0.337674295
3846,1/17/2013,-0.065712882,1476,NA,0.341071276,0.341071276
3847,1/18/2013,-0.063175454,1479.75,NA,0.342173267,0.342173267
3848,1/22/2013,-0.055601573,1491,NA,0.345462562,0.345462562
3849,1/23/2013,-0.0594655,1485.25,3/9/2009,0.34378448,0.34378448
3850,1/24/2013,-0.057447675,1488.25,NA,0.34466081,0.34466081
3851,1/25/2013,-0.052588009,1495.5,NA,0.346771336,0.346771336
3852,1/28/2013,-0.052420855,1495.75,NA,0.346843936,0.346843936
3853,1/29/2013,-0.045923539,1505.5,NA,0.349665684,0.349665684
3854,1/30/2013,-0.053758872,1493.75,3/9/2009,0.346262842,0.346262842
3855,1/31/2013,-0.052253729,1496,NA,0.346916517,0.346916517
3856,2/1/2013,-0.044595959,1507.5,NA,0.350242244,0.350242244
3857,2/4/2013,-0.054596042,1492.5,NA,0.345899263,0.345899263
3858,2/5/2013,-0.044595959,1507.5,NA,0.350242244,0.350242244
3859,2/6/2013,-0.04542549,1506.25,3/9/2009,0.349881983,0.349881983
3860,2/7/2013,-0.04625571,1505,NA,0.349521423,0.349521423
3861,2/8/2013,-0.040458592,1513.75,NA,0.352039079,0.352039079
3862,2/11/2013,-0.040954173,1513,NA,0.351823851,0.351823851
3863,2/12/2013,-0.037819633,1517.75,NA,0.353185165,0.353185165
3864,2/13/2013,-0.038808427,1516.25,3/9/2009,0.352755737,0.352755737
3865,2/14/2013,-0.03716098,1518.75,NA,0.353471214,0.353471214
3866,2/15/2013,-0.038313908,1517,NA,0.352970504,0.352970504
3867,2/19/2013,-0.030434681,1529,NA,0.356392409,0.356392409
3868,2/20/2013,-0.044927689,1507,3/9/2009,0.350098176,0.350098176
3869,2/21/2013,-0.048251055,1502,NA,0.348654856,0.348654856
3870,2/22/2013,-0.040293453,1514,NA,0.352110798,0.352110798
3871,2/25/2013,-0.060577042,1483.6,NA,0.343301747,0.343301747
3872,2/26/2013,-0.055601573,1491,NA,0.345462566,0.345462566
3873,2/27/2013,-0.04102027,1512.9,3/9/2009,0.351795145,0.351795145
3874,2/28/2013,-0.044496461,1507.65,NA,0.350285454,0.350285454
3875,3/1/2013,-0.042773408,1510.25,NA,0.351033766,0.351033766
3876,3/4/2013,-0.03518762,1521.75,NA,0.354328232,0.354328232
3877,3/5/2013,-0.028474537,1532,NA,0.357243687,0.357243687
3878,3/6/2013,-0.027006946,1534.25,3/9/2009,0.357881054,0.357881054
3879,3/7/2013,-0.024728299,1537.75,NA,0.358870658,0.358870658
3880,3/8/2013,-0.020348375,1544.5,NA,0.360772835,0.360772835
3881,3/11/2013,-0.016471149,1550.5,NA,0.362456693,0.362456693
3882,3/12/2013,-0.018892653,1546.75,NA,0.361405047,0.361405047
3883,3/13/2013,-0.016793677,1550,3/9/2009,0.36231662,0.36231662
3884,3/14/2013,-0.012930183,1556,NA,0.363994514,0.363994514
3885,3/15/2013,-0.014538158,1553.5,NA,0.363296179,0.363296179
3886,3/18/2013,-0.018892653,1546.75,NA,0.361405046,0.361405046
3887,3/19/2013,-0.021806219,1542.25,NA,0.3601397,0.3601397
3888,3/20/2013,-0.017439047,1549,3/9/2009,0.362036339,0.362036339
3889,3/21/2013,-0.023915753,1539,NA,0.359223541,0.359223541
3890,3/22/2013,-0.015504187,1552,NA,0.362876638,0.362876638
3891,3/25/2013,-0.018731037,1547,NA,0.361475235,0.361475235
3892,3/26/2013,-0.012127163,1557.25,NA,0.364343261,0.364343261
3893,3/27/2013,-0.012448294,1556.75,3/9/2009,0.364203796,0.364203796
3894,3/28/2013,-0.008601518,1562.75,NA,0.365874429,0.365874429
3895,4/1/2013,-0.012930183,1556,NA,0.363994514,0.363994514
3896,4/2/2013,-0.007482324,1564.5,NA,0.366360489,0.366360489
3897,4/3/2013,-0.017761888,1548.5,3/9/2009,0.361896131,0.361896131
3898,4/4/2013,-0.013894658,1554.5,NA,0.363575648,0.363575648
3899,4/5/2013,-0.019377658,1546,NA,0.361194411,0.361194411
3900,4/8/2013,-0.010843672,1559.25,NA,0.364900674,0.364900674
3901,4/9/2013,-0.008281621,1563.25,NA,0.366013359,0.366013359
3902,4/10/2013,0,1582.75,3/9/2009,0,0
3903,4/11/2013,0,1587.75,NA,0,0
3904,4/12/2013,-0.00362805,1582,NA,-0.00362805,-0.00362805
3905,4/15/2013,-0.028265355,1543.5,NA,-0.028265355,-0.028265355
3906,4/16/2013,-0.012038796,1568.75,NA,-0.012038796,-0.012038796
3907,4/17/2013,-0.02664697,1546,3/9/2009,-0.02664697,-0.02664697
3908,4/18/2013,-0.034439217,1534,NA,-0.034439217,-0.034439217
3909,4/19/2013,-0.025677194,1547.5,NA,-0.025677194,-0.025677194
3910,4/22/2013,-0.020199494,1556,NA,-0.020199494,-0.020199494
3911,4/23/2013,-0.009015482,1573.5,NA,-0.009015482,-0.009015482
3912,4/24/2013,-0.00869777,1574,4/18/2013,-0.00869777,-0.00869777
3913,4/25/2013,-0.003786091,1581.75,NA,-0.003786091,-0.003786091
3914,4/26/2013,-0.00711072,1576.5,NA,-0.00711072,-0.00711072
3915,4/29/2013,0.000314861,1588.25,NA,0.000314861,0.000314861
3916,4/30/2013,0,1592.25,NA,0,0
3917,5/1/2013,-0.009465286,1577.25,4/18/2013,-0.009465286,-0.009465286
3918,5/2/2013,-1.56E-17,1592.25,NA,-1.56E-17,-1.56E-17
3919,5/3/2013,0.010153957,1608.5,NA,0.010153957,0.010153957
3920,5/6/2013,0.013257622,1613.5,NA,0.013257622,0.013257622
3921,5/7/2013,0.017586633,1620.5,NA,0.017586633,0.017586633
3922,5/8/2013,0,1628.75,4/18/2013,0,0
3923,5/9/2013,-0.002612773,1624.5,NA,-0.002612773,-0.002612773
3924,5/10/2013,0.00046037,1629.5,NA,0.00046037,0.00046037
3925,5/13/2013,0.001227182,1630.75,NA,0.001227182,0.001227182
3926,5/14/2013,0.011749582,1648,NA,0.011749582,0.011749582
3927,5/15/2013,0,1654.25,4/18/2013,0,0
3928,5/16/2013,-0.003785302,1648,NA,-0.003785302,-0.003785302
3929,5/17/2013,0.005275466,1663,NA,0.005275466,0.005275466
3930,5/20/2013,0.006177044,1664.5,NA,0.006177044,0.006177044
3931,5/21/2013,0,1665.5,NA,0,0
3932,5/22/2013,-0.006022301,1655.5,4/18/2013,-0.006022301,-0.006022301
3933,5/23/2013,-0.009350091,1650,NA,-0.009350091,-0.009350091
3934,5/24/2013,-0.009047106,1650.5,NA,-0.009047106,-0.009047106
3935,5/28/2013,-0.007291605,1653.4,NA,-0.007291605,-0.007291605
3936,5/29/2013,-0.012567382,1644.7,5/23/2013,-0.012567382,-0.012567382
3937,5/30/2013,-0.009319788,1650.05,NA,-0.009319788,-0.009319788
3938,5/31/2013,-0.024986862,1624.4,NA,-0.024986862,-0.024986862
3939,6/3/2013,-0.021238662,1630.5,NA,-0.021238662,-0.021238662
3940,6/4/2013,-0.024309918,1625.5,NA,-0.024309918,-0.024309918
3941,6/5/2013,-0.03887253,1602,5/31/2013,-0.03887253,-0.03887253
3942,6/6/2013,-0.029707417,1616.75,NA,-0.029707417,-0.029707417
3943,6/7/2013,-0.019859669,1632.75,NA,-0.019859669,-0.019859669
3944,6/10/2013,-0.01771834,1636.25,NA,-0.01771834,-0.01771834
3945,6/11/2013,-0.026927922,1621.25,NA,-0.026927922,-0.026927922
3946,6/12/2013,-0.037624869,1604,6/5/2013,-0.037624869,-0.037624869
3947,6/13/2013,-0.020932055,1631,NA,-0.020932055,-0.020932055
3948,6/14/2013,-0.028625584,1618.5,NA,-0.028625584,-0.028625584
3949,6/17/2013,-0.019247393,1633.75,NA,-0.019247393,-0.019247393
3950,6/18/2013,-0.01223303,1645.25,NA,-0.01223303,-0.01223303
3951,6/19/2013,-0.02538709,1623.75,6/5/2013,-0.02538709,-0.02538709
3952,6/20/2013,-0.050172085,1584,NA,-0.050172085,-0.050172085
3953,6/21/2013,-0.050172085,1584,NA,-0.050172085,-0.050172085
3954,6/24/2013,-0.061441151,1566.25,NA,0,-0.061441151
3955,6/25/2013,-0.051751615,1581.5,NA,0.004208112,-0.051751615
3956,6/26/2013,-0.042938212,1595.5,6/24/2013,0.008035724,-0.042938212
3957,6/27/2013,-0.036067479,1606.5,NA,0.011019645,-0.036067479
3958,6/28/2013,-0.040590609,1599.25,NA,0.009055275,-0.040590609
3959,7/1/2013,-0.035911873,1606.75,NA,0.011087224,-0.035911873
3960,7/2/2013,-0.035600735,1607.25,NA,0.01122235,-0.035600735
3961,7/3/2013,-0.034512511,1609,6/24/2013,0.01169496,-0.034512511
3962,7/5/2013,-0.023233905,1627.25,NA,0.016593196,0.016593196
3963,7/8/2013,-0.018176811,1635.5,NA,0.018789464,0.018789464
3964,7/9/2013,-0.012081089,1645.5,NA,0.021436802,0.021436802
3965,7/10/2013,-0.010259595,1648.5,6/24/2013,0.022227867,0.022227867
3966,7/11/2013,0.002698248,1670,NA,0.027855387,0.027855387
3967,7/12/2013,0.002847937,1670.25,NA,0.027920387,0.027920387
3968,7/15/2013,0,1677.5,NA,0,0
3969,7/16/2013,-0.00373274,1671.25,NA,-0.00373274,-0.00373274
3970,7/17/2013,-0.001192962,1675.5,6/24/2013,-0.001192962,-0.001192962
3971,7/18/2013,0.001786778,1680.5,NA,0.001786778,0.001786778
3972,7/19/2013,0.007128037,1689.5,NA,0.007128037,0.007128037
3973,7/22/2013,0,1690.25,NA,0,0
3974,7/23/2013,-0.001183958,1688.25,NA,-0.001183958,-0.001183958
3975,7/24/2013,-0.003852998,1683.75,6/24/2013,-0.003852998,-0.003852998
3976,7/25/2013,-0.003704531,1684,NA,-0.003704531,-0.003704531
3977,7/26/2013,-0.002221071,1686.5,NA,-0.002221071,-0.002221071
3978,7/29/2013,-0.004595664,1682.5,NA,-0.004595664,-0.004595664
3979,7/30/2013,-0.003259262,1684.75,NA,-0.003259262,-0.003259262
3980,7/31/2013,-0.005785079,1680.5,7/29/2013,-0.005785079,-0.005785079
3981,8/1/2013,0.005898852,1700.25,NA,0.005898852,0.005898852
3982,8/2/2013,0,1704,NA,0,0
3983,8/5/2013,-0.000880669,1702.5,NA,-0.000880669,-0.000880669
3984,8/6/2013,-0.005885832,1694,NA,-0.005885832,-0.005885832
3985,8/7/2013,-0.009285939,1688.25,7/29/2013,-0.009285939,-0.009285939
3986,8/8/2013,-0.006033423,1693.75,NA,-0.006033423,-0.006033423
3987,8/9/2013,-0.0104713,1686.25,NA,-0.0104713,-0.0104713
3988,8/12/2013,-0.010026625,1687,NA,-0.010026625,-0.010026625
3989,8/13/2013,-0.007806211,1690.75,NA,-0.007806211,-0.007806211
3990,8/14/2013,-0.012994867,1682,8/9/2013,-0.012994867,-0.012994867
3991,8/15/2013,-0.02872435,1655.75,NA,-0.02872435,-0.02872435
3992,8/16/2013,-0.031597263,1651,NA,-0.031597263,-0.031597263
3993,8/19/2013,-0.035238044,1645,NA,-0.035238044,-0.035238044
3994,8/20/2013,-0.031900156,1650.5,NA,-0.031900156,-0.031900156
3995,8/21/2013,-0.040418613,1636.5,8/19/2013,-0.040418613,-0.040418613
3996,8/22/2013,-0.029328488,1654.75,NA,-0.029328488,-0.029328488
3997,8/23/2013,-0.02525762,1661.5,NA,-0.02525762,-0.02525762
3998,8/26/2013,-0.029630694,1654.25,NA,-0.029630694,-0.029630694
3999,8/27/2013,-0.046302065,1626.9,NA,-0.046302065,-0.046302065
4000,8/28/2013,-0.044674525,1629.55,8/27/2013,-0.044674525,-0.044674525
4001,8/29/2013,-0.042743342,1632.7,NA,-0.042743342,-0.042743342
4002,8/30/2013,-0.046947672,1625.85,NA,-0.046947672,-0.046947672
4003,9/3/2013,-0.042865846,1632.5,NA,-0.042865846,-0.042865846
4004,9/4/2013,-0.034326606,1646.5,8/30/2013,-0.034326606,-0.034326606
4005,9/5/2013,-0.034478454,1646.25,NA,-0.034478454,-0.034478454
4006,9/6/2013,-0.03417478,1646.75,NA,-0.03417478,-0.03417478
4007,9/9/2013,-0.024655935,1662.5,NA,-0.024655935,-0.024655935
4008,9/10/2013,-0.016717602,1675.75,NA,-0.016717602,-0.016717602
4009,9/11/2013,-0.012846245,1682.25,8/30/2013,-0.012846245,-0.012846245
4010,9/12/2013,-0.015226845,1678.25,NA,-0.015226845,-0.015226845
4011,9/13/2013,-0.012994867,1682,NA,-0.012994867,-0.012994867
4012,9/16/2013,-0.007510528,1691.25,NA,-0.007510528,-0.007510528
4013,9/17/2013,-0.003380119,1698.25,NA,-0.003380119,-0.003380119
4014,9/18/2013,0,1717.75,8/30/2013,0,0
4015,9/19/2013,-0.00014555,1717.5,NA,-0.00014555,-0.00014555
4016,9/20/2013,-0.008917536,1702.5,NA,-0.008917536,-0.008917536
4017,9/23/2013,-0.01466087,1692.75,NA,-0.01466087,-0.01466087
4018,9/24/2013,-0.014808569,1692.5,NA,-0.014808569,-0.014808569
4019,9/25/2013,-0.018804726,1685.75,9/24/2013,-0.018804726,-0.018804726
4020,9/26/2013,-0.014808569,1692.5,NA,-0.014808569,-0.014808569
4021,9/27/2013,-0.018359919,1686.5,NA,-0.018359919,-0.018359919
4022,9/30/2013,-0.025649991,1674.25,NA,-0.025649991,-0.025649991
4023,10/1/2013,-0.016582668,1689.5,NA,-0.016582668,-0.016582668
4024,10/2/2013,-0.02043738,1683,9/30/2013,-0.02043738,-0.02043738
4025,10/3/2013,-0.02834138,1669.75,NA,-0.02834138,-0.02834138
4026,10/4/2013,-0.01939811,1684.75,NA,-0.01939811,-0.01939811
4027,10/7/2013,-0.029539882,1667.75,NA,-0.029539882,-0.029539882
4028,10/8/2013,-0.039937023,1650.5,NA,-0.039937023,-0.039937023
4029,10/9/2013,-0.04099787,1648.75,10/8/2013,-0.04099787,-0.04099787
4030,10/10/2013,-0.019249731,1685,NA,-0.019249731,-0.019249731
4031,10/11/2013,-0.010975452,1699,NA,-0.010975452,-0.010975452
4032,10/14/2013,-0.007890164,1704.25,NA,-0.007890164,-0.007890164
4033,10/15/2013,-0.015104034,1692,NA,-0.015104034,-0.015104034
4034,10/16/2013,-0.002623143,1713.25,10/9/2013,-0.002623143,-0.002623143
4035,10/17/2013,0.005804689,1727.75,NA,0.005804689,0.005804689
4036,10/18/2013,0.010856298,1736.5,NA,0.010856298,0.010856298
4037,10/21/2013,0.011863565,1738.25,NA,0.011863565,0.011863565
4038,10/22/2013,0,1749.5,NA,0,0
4039,10/23/2013,-0.004439678,1741.75,10/9/2013,-0.004439678,-0.004439678
4040,10/24/2013,-0.000571755,1748.5,NA,-0.000571755,-0.000571755
4041,10/25/2013,0.002568861,1754,NA,0.002568861,0.002568861
4042,10/28/2013,0.005415433,1759,NA,0.005415433,0.005415433
4043,10/29/2013,0,1767.5,NA,0,0
4044,10/30/2013,-0.003968259,1760.5,10/9/2013,-0.003968259,-0.003968259
4045,10/31/2013,-0.009379065,1751,NA,-0.009379065,-0.009379065
4046,11/1/2013,-0.007239722,1754.75,NA,-0.007239722,-0.007239722
4047,11/4/2013,-0.002549215,1763,NA,-0.002549215,-0.002549215
4048,11/5/2013,-0.006242926,1756.5,NA,-0.006242926,-0.006242926
4049,11/6/2013,-0.001132182,1765.5,10/31/2013,-0.001132182,-0.001132182
4050,11/7/2013,-0.012668307,1745.25,NA,-0.012668307,-0.012668307
4051,11/8/2013,-0.000849017,1766,NA,-0.000849017,-0.000849017
4052,11/11/2013,9.67E-17,1767.5,NA,9.67E-17,9.67E-17
4053,11/12/2013,-0.001415428,1765,NA,-0.001415428,-0.001415428
4054,11/13/2013,0,1778.75,10/31/2013,0,0
4055,11/14/2013,0.005046976,1787.75,NA,0.005046976,0.005046976
4056,11/15/2013,0,1793.5,NA,0,0
4057,11/18/2013,-0.002651966,1788.75,NA,-0.002651966,-0.002651966
4058,11/19/2013,-0.004610557,1785.25,NA,-0.004610557,-0.004610557
4059,11/20/2013,-0.007696113,1779.75,10/31/2013,-0.007696113,-0.007696113
4060,11/21/2013,0.000139383,1793.75,NA,0.000139383,0.000139383
4061,11/22/2013,0,1801.25,NA,0,0
4062,11/25/2013,-5.55E-05,1801.15,NA,-5.55E-05,-5.55E-05
4063,11/26/2013,-0.001027592,1799.4,NA,-0.001027592,-0.001027592
4064,11/27/2013,-0.000416464,1800.5,10/31/2013,-0.000416464,-0.000416464
4065,11/29/2013,-0.001249913,1799,NA,-0.001249913,-0.001249913
4066,12/2/2013,-0.004451252,1793.25,NA,-0.004451252,-0.004451252
4067,12/3/2013,-0.009062453,1785,NA,-0.009062453,-0.009062453
4068,12/4/2013,-0.008922407,1785.25,12/3/2013,-0.008922407,-0.008922407
4069,12/5/2013,-0.013272986,1777.5,NA,-0.013272986,-0.013272986
4070,12/6/2013,-0.001527884,1798.5,NA,-0.001527884,-0.001527884
4071,12/9/2013,0,1802.75,NA,0,0
4072,12/10/2013,-0.003333799,1796.75,NA,-0.003333799,-0.003333799
4073,12/11/2013,-0.015794584,1774.5,12/3/2013,-0.015794584,-0.015794584
4074,12/12/2013,-0.019181547,1768.5,NA,-0.019181547,-0.019181547
4075,12/13/2013,-0.019181547,1768.5,NA,-0.019181547,-0.019181547
4076,12/16/2013,-0.012559473,1780.25,NA,-0.012559473,-0.012559473
4077,12/17/2013,-0.01664025,1773,NA,-0.01664025,-0.01664025
4078,12/18/2013,0,1804.75,12/3/2013,0,0
4079,12/19/2013,-0.001524919,1802,NA,-0.001524919,-0.001524919
4080,12/20/2013,0.00538787,1814.5,NA,0.00538787,0.00538787
4081,12/23/2013,0.009924272,1822.75,NA,0.009924272,0.009924272
4082,12/24/2013,0,1829,12/3/2013,0,0
4083,12/26/2013,0.004092217,1836.5,NA,0.004092217,0.004092217
4084,12/27/2013,0.004092217,1836.5,NA,0.004092217,0.004092217
4085,12/30/2013,0.003138863,1834.75,NA,0.003138863,0.003138863
4086,12/31/2013,0,1841,NA,0,0
4087,1/2/2014,-0.007907335,1826.5,NA,-0.007907335,-0.007907335
4088,1/3/2014,-0.00845498,1825.5,NA,-0.00845498,-0.00845498
4089,1/6/2014,-0.011060398,1820.75,NA,-0.011060398,-0.011060398
4090,1/7/2014,-0.005583183,1830.75,NA,-0.005583183,-0.005583183
4091,1/8/2014,-0.004627747,1832.5,1/6/2014,-0.004627747,-0.004627747
4092,1/9/2014,-0.004354933,1833,NA,-0.004354933,-0.004354933
4093,1/10/2014,-0.001766905,1837.75,NA,-0.001766905,-0.001766905
4094,1/13/2014,-0.014223435,1815,NA,-0.014223435,-0.014223435
4095,1/14/2014,-0.004354933,1833,NA,-0.004354933,-0.004354933
4096,1/15/2014,0,1841.5,1/6/2014,0,0
